0.7062616756,0.8559938173,0.6322751553,0.1179055570,0.8038244174,0.7344239210,0.4714189735,0.7012847651,0.4162722832,0.3796280884,0.3423915475,0.4998791430,0.6626907871,0.3582013250,0.4049958662,0.3812633476,0.6691130709,0.1476075085,0.5378512761
0.8653212629,0.3506326862,0.2401088904,0.0758355115,0.3844677111,0.5135514026,0.6358595305,0.6450460746,0.9156165290,0.9306841712,0.4117198770,0.8363677915,0.2708280125,0.4330733246,0.6045731609,0.0943666714,0.8283946070,0.4581850941,0.7265466608
1.7155717057,0.4764730176,0.8938003173,0.4412634292,0.8663918222,0.5587651077,0.6176916809,0.7781944545,0.3776698942,0.1641152880,0.9003682511,0.7086694553,0.5047598170,0.0846690423,0.4924214384,0.8621371590,0.3951182916,0.6974351844,0.6443079749
1.7249001991,0.6182330858,0.5327158823,0.5547772393,0.8362087105,0.9420562236,0.5600630155,0.7307324988,0.4748796351,0.5664973328,0.9281275920,0.4749670933,0.4571785551,0.0461136139,0.0636948759,0.4259387135,0.8847471093,0.6979837626,0.6893036124
1.3913457987,0.4100372515,0.1222859501,0.9990736748,0.7505179958,0.5484316654,0.3829822237,0.0315248227,0.1976277509,0.7517161964,0.6995753947,0.0989986135,0.5116892533,0.5483251320,0.3475198456,0.7453413436,0.4337865902,0.4533351852,0.5141915090
0.8732244412,0.1873862815,0.3453867403,0.2228759278,0.0708482114,0.0526119290,0.6982098677,0.0632573384,0.5183371161,0.3206335671,0.9662573546,0.2076652770,0.0116771835,0.3598903316,0.4555352924,0.3771615975,0.9090735880,0.0265408419,0.7936763159
1.5676107916,0.7082814791,0.8496346403,0.0712116003,0.7355219060,0.1771266613,0.4102381886,0.5335246237,0.0938926769,0.7914394863,0.9339816233,0.7057638554,0.8369044430,0.4239669691,0.9480017708,0.4762001475,0.9053945603,0.1525217109,0.5788614753
1.5256949915,0.6006211616,0.1032681803,0.9024638218,0.5455672896,0.7026748420,0.7220712603,0.2535751686,0.7962069207,0.8114536947,0.5476845584,0.9808956003,0.2357003516,0.8438845028,0.9355135777,0.4380566409,0.5765292139,0.0966752045,0.8623767954
1.7034645071,0.3699055837,0.7530909147,0.6394923043,0.5386342951,0.3591563541,0.9685740798,0.2080538600,0.8083814892,0.1032988943,0.1689411109,0.6131143892,0.7272678778,0.7514310381,0.2336801654,0.0934184325,0.7496359316,0.6724749678,0.2692699534
0.5558311279,0.8887566772,0.5314442075,0.2964127465,0.5072838765,0.4772063863,0.9665617643,0.7371176821,0.1150074823,0.2340871276,0.6092641475,0.8015533546,0.9052805372,0.8545459803,0.4681023865,0.3281904962,0.1507446765,0.3091052123,0.7562727733
0.6358451931,0.8174541527,0.3516143584,0.3663830046,0.0600630198,0.0810824742,0.4573698441,0.9792419234,0.7818235690,0.2934657757,0.3209041777,0.1079902006,0.9309508506,0.5327563036,0.1750011254,0.3942595325,0.0721067742,0.2009659899,0.4927687734
0.6700313291,0.1466121341,0.2286705744,0.3580055925,0.8126867392,0.5199255771,0.7643796507,0.7823447158,0.2201651978,0.5708608789,0.2885357300,0.6240932036,0.2183025814,0.5394086014,0.3334092601,0.6718676068,0.9571788478,0.6906915303,0.4256316628
0.6391219996,0.9335083460,0.9360038328,0.3585947641,0.5471053623,0.6541112707,0.7540747120,0.7255549625,0.3880956014,0.0262324249,0.8843027519,0.8351350042,0.4537194001,0.2708432950,0.4364932536,0.4065136432,0.5235813776,0.6612029851,0.2066946842
0.5226172961,0.1119713662,0.2577735537,0.6228477691,0.9561079065,0.2411571686,0.5693559856,0.3878314358,0.2655524586,0.8684547514,0.0304289284,0.9325276014,0.0469121240,0.4041564487,0.3660740400,0.2674253195,0.2414365565,0.0443028892,0.5947350326
0.6036545039,0.0660642478,0.5407014873,0.4448191473,0.1686244303,0.4006481743,0.8462008144,0.2411510423,0.1505683236,0.6894223153,0.1574347468,0.7987120498,0.6843241470,0.3907927428,0.3802359700,0.3261045076,0.2236772111,0.5427925234,0.0493793063
1.5111118729,0.5920213576,0.1267807792,0.9374716217,0.0604214804,0.2081067863,0.6850722177,0.0557647486,0.9393767205,0.1015729067,0.1061442968,0.9149482145,0.9481604689,0.5547040580,0.0703297652,0.2599697636,0.7281671452,0.5752590602,0.6337492248
0.5938600118,0.9185973334,0.1205511335,0.9275055815,0.3364775295,0.4051118829,0.1616626143,0.8482437955,0.1933765101,0.7282902212,0.3100952249,0.7640325617,0.0479859953,0.2933539667,0.3250592053,0.4263676448,0.6550332140,0.1451531511,0.5565992253
1.3023777339,0.4272847412,0.0967140994,0.8246111219,0.5157912685,0.8096834239,0.9512186944,0.1834982326,0.3587327382,0.0533090883,0.2840164710,0.1185174714,0.1370562228,0.3983484961,0.8351205557,0.9046909140,0.2316305734,0.8272815596,0.4132194721
1.3447094311,0.6703558741,0.2876360394,0.0869559122,0.7784212887,0.3262543100,0.0450126547,0.7265525292,0.0737166706,0.2102697926,0.7295495351,0.3813993894,0.7937190363,0.8754637509,0.3261319845,0.5775243564,0.2730259589,0.7201668722,0.5400638946
1.1295365866,0.3703204156,0.1183673616,0.6869689707,0.2707223817,0.1201311162,0.7542757532,0.1569691111,0.1823525228,0.0137432904,0.2332000707,0.0391362392,0.0135684285,0.9194734513,0.9849698069,0.5952327695,0.4882876870,0.2720068153,0.0052213336
1.6940839973,0.6336524265,0.5610913660,0.3104410017,0.1743074791,0.0136774555,0.2326650693,0.6973519541,0.2167271119,0.1155047298,0.0247674498,0.5611255189,0.7614797490,0.4793689511,0.1786263493,0.1133782807,0.8926735116,0.8674206326,0.8435520738
1.1076692339,0.3077037952,0.3458089335,0.2635657936,0.7818801605,0.4197503211,0.1512178620,0.7685681656,0.7348348335,0.5734187820,0.7475307575,0.9779034624,0.0557954238,0.5341266385,0.3942313627,0.1212471628,0.2209825337,0.5553726265,0.6687494998
