1.8706295383,0.5437422489,0.8414088456,0.7500760756
1.3539817452,0.3316354279,0.5992531194,0.1945012372
0.9503375707,0.1514428872,0.5038862600,0.5426346938
0.7110475464,0.9994093803,0.9838589035,0.5203879646
1.4495136582,0.6657096328,0.2074320963,0.7602439640
1.1671827078,0.7982473336,0.9593449532,0.1341544009
1.5791858308,0.4466293453,0.6425353771,0.5461450713
0.8944578885,0.1093223107,0.6555817985,0.7636302759
0.1437424511,0.8861582258,0.0704805766,0.2796115248
0.7665650455,0.8978994073,0.6889718460,0.7957442053
1.0743918037,0.3213890084,0.1874737183,0.5032469933
1.2518550052,0.3984522151,0.2649575337,0.5058475067
1.1241067679,0.0796399886,0.9657933279,0.3017031921
0.7435767253,0.0207874190,0.8107266764,0.2172466216
1.1841359322,0.2032009034,0.6003748024,0.3542671887
1.5488081745,0.4354013135,0.8631433455,0.3216113586
0.1298571242,0.9165442412,0.1409254545,0.2770011252
1.4410561447,0.7729171046,0.8370230867,0.7438323828
0.4059033378,0.0060247446,0.6739324130,0.7810855026
1.0385876568,0.1570259842,0.7058434861,0.9965539094
0.5965418304,0.0229617671,0.7639368764,0.7581416147
0.5746468106,0.1579449500,0.0199387579,0.5337782772
1.2101853468,0.2179644042,0.7349708938,0.7939754754
0.6232154395,0.1299149065,0.1065462551,0.8661367357
1.5331354285,0.5321632598,0.2446965983,0.7992798108
1.1605550788,0.7868189485,0.9453119117,0.1863664678
0.4444803385,0.8965941720,0.5430500687,0.0202899652
0.3798464254,0.0833359805,0.1801355866,0.6871691584
1.2233139404,0.5593528513,0.1054907304,0.3150279801
0.7204152939,0.8818704383,0.8416160594,0.6352830987
1.7909688025,0.6098989242,0.7235073997,0.0789732371
0.6316357157,0.9661726927,0.8336086101,0.4712332595
1.6034292435,0.7129483436,0.6418844060,0.7253313089
1.5952131382,0.4452936540,0.4482049265,0.9783212661
0.2950184452,0.0219103213,0.2607960502,0.8829928635
0.9531046048,0.7277497059,0.0080897708,0.5899599643
1.2403231584,0.1403579827,0.8038048733,0.2690091452
1.3793057160,0.3327034756,0.3992827095,0.8860481648
0.8511029679,0.3901541700,0.0723579994,0.3998535194
1.2128654320,0.2000163955,0.6295126599,0.0374673218
1.2974766249,0.3653449314,0.3067312787,0.7156740295
1.8893607918,0.6137253088,0.7649830018,0.4412031053
1.4669174977,0.3639148833,0.9189710021,0.2565358467
0.6759770454,0.9017935299,0.7406956653,0.2210625526
0.7055635049,0.1583694323,0.1646287107,0.6900881935
1.3027117809,0.7358187967,0.7109374073,0.2138139735
1.2485418072,0.3224064729,0.2761788154,0.6015439549
