1.5795454954,0.6485359194,0.4776885693,0.5027373819
1.2747902960,0.7347838854,0.4911732794,0.0765329612
1.4472713543,0.4156034102,0.9895771910,0.1672067991
0.5743403668,0.8165777413,0.2293529753,0.2209824471
0.2132215781,0.0415211482,0.1072631603,0.7133408796
0.2290031763,0.9773136052,0.2799831111,0.3148443430
1.1417368875,0.1006046910,0.9202727468,0.2893284441
0.3727107485,0.9266702145,0.5244704068,0.2416294297
1.8461797339,0.7221033004,0.8867669927,0.8828209752
0.5955888910,0.1091405080,0.2915119148,0.5762020049
0.8103624192,0.1282114759,0.4511126300,0.1458180861
0.5285704973,0.0554329479,0.3382393823,0.5942656805
0.4107770454,0.9968028262,0.4341665313,0.1817427105
1.0621915024,0.1370056660,0.6591540513,0.1819230617
1.2726802635,0.2865566714,0.4635647594,0.4403282954
1.1797575001,0.3487595727,0.2458199978,0.6695231234
1.2734158283,0.5032702091,0.2438460173,0.4762627736
1.4432967192,0.3882793919,0.2334628766,0.8970525420
1.2765655732,0.1862188952,0.8656786290,0.4816842325
2.0036373572,0.5511396555,0.9830320141,0.8718808834
1.3200323131,0.6378704725,0.2002378709,0.4020844897
0.9580441960,0.4272709901,0.1491937818,0.1872913513
0.5583606579,0.9350024490,0.7331176917,0.2346328004
0.9727460794,0.7400181144,0.2596656654,0.2090306207
0.7243245460,0.2044786328,0.0220619791,0.5279121068
0.6274948591,0.9366102333,0.8739503256,0.5557575418
0.3289399842,0.9295876539,0.3843545152,0.4453050533
0.8091708156,0.8709471889,0.5040453378,0.8192380108
0.8621407498,0.1818344932,0.2254987057,0.5148689484
0.9280138705,0.1146501011,0.6450336716,0.8427740135
0.6172940945,0.7993027484,0.2108996810,0.6400110413
0.6984100011,0.8979241408,0.8344767811,0.6097799630
0.7804142929,0.1412527547,0.2987740126,0.1826953901
1.2960885943,0.6209830060,0.1047436041,0.6057119637
1.1455547789,0.1716010044,0.6620445250,0.5421353344
1.3535285694,0.1454187017,0.9426744548,0.1030531897
1.3701516516,0.7760937369,0.5795805242,0.8212489634
0.1193513346,0.0012246053,0.2092958667,0.6520839589
1.9618992165,0.5544511208,0.8103981831,0.8663984868
1.4567674706,0.1949376962,0.9461035185,0.3143890524
1.2396563090,0.6703868292,0.1860980927,0.0081825017
0.5251965259,0.1040649564,0.2573226906,0.6525375136
1.5180261534,0.5727428258,0.3286344697,0.4873162623
0.9116098290,0.1005761631,0.6935717726,0.4603493207
1.5188742542,0.5229984175,0.2726664632,0.8521002150
0.7723335323,0.1182207526,0.4283022385,0.7739815501
0.6247731131,0.9192088373,0.0600438995,0.9493891558
1.7888247836,0.5200204243,0.5411450590,0.9295166059
0.6419484829,0.9353311399,0.5820912677,0.8441518564
1.1724499690,0.3808682350,0.1714981375,0.5369844080
0.8403403852,0.0220858450,0.9697902807,0.7627112250
0.6427848523,0.0154856493,0.9505344161,0.8476069572
1.3988654017,0.3494265751,0.8792563514,0.3110161725
1.5814644673,0.5389265162,0.6107841637,0.5508502060
1.7857318868,0.5402703045,0.8853956880,0.0353357903
0.1566927226,0.9304705831,0.2360817708,0.3880614077
1.1097920778,0.8831110650,0.4647430867,0.9756359811
1.1878564223,0.1694949103,0.9849847244,0.6977691749
1.3022115716,0.1322061489,0.8385440164,0.1884509864
1.5580490595,0.3772977845,0.4975700567,0.9626666078
0.3022544531,0.9893145524,0.3871541868,0.7643047563
1.1232406432,0.2978528359,0.2427419832,0.6673748416
0.7801538272,0.1967477431,0.1224863768,0.1115998362
0.5231715031,0.9545052118,0.6804145617,0.3914548773
1.3855868887,0.3730085154,0.3418075358,0.8689048820
0.4670516680,0.0223198873,0.6078559189,0.6294834206
1.0942349664,0.8258348120,0.0882697679,0.9389257067
1.4769696431,0.3559557214,0.4766772444,0.5336688471
1.9065214312,0.6454212370,0.9763772614,0.7487582362
1.7388282966,0.5310104907,0.5287725426,0.7777205908
1.4113127623,0.7280478143,0.6070051095,0.1060621474
0.9534290260,0.8395624791,0.4429223143,0.8306804259
0.5630553656,0.9378543230,0.7871971508,0.4260571702
1.1774360843,0.7900313019,0.6856525337,0.7021102138
1.3037717615,0.2526546084,0.5511849571,0.4316098781
0.1819223189,0.0413749902,0.0458823730,0.9613737097
0.8003726729,0.2561219102,0.0131793369,0.2125088915
1.6392602364,0.4612039559,0.8902016454,0.4499727078
1.7994435482,0.5143602345,0.8646199487,0.5378786805
1.7843956597,0.5395961607,0.5397245752,0.7547434852
0.7327027673,0.8802974901,0.8644314254,0.0727992438
0.1278483850,0.8441080046,0.0866981798,0.2316647947
1.4280541263,0.6058626958,0.1802037653,0.7758965312
1.1686669320,0.3290057196,0.2671679472,0.4945593934
1.7128866523,0.5408814623,0.6005884248,0.9539462463
1.5873645421,0.6946999191,0.2662431773,0.9009055216
0.3888890361,0.8837616166,0.3123419357,0.0902823139
1.6284597370,0.5130070186,0.7817038286,0.2343691015
1.0947945541,0.4685172973,0.0204706944,0.5389747741
1.2807818645,0.4854105905,0.0652877461,0.6208275815
1.6127680560,0.7066375667,0.9364706948,0.4603331921
0.5386211190,0.1236299173,0.1751173088,0.0648004020
1.7473823589,0.6878273429,0.9385510256,0.1979684784
1.3171765846,0.2443707020,0.7031618607,0.4606295555
0.9418657003,0.3373446252,0.2571617771,0.0967700464
1.1151404898,0.2303128992,0.5485612646,0.7817364013
1.3069157225,0.5371633048,0.0836813912,0.0325428545
1.2700208908,0.3692632129,0.0568958356,0.8916293010
0.1623991153,0.8959665852,0.1202908510,0.6641332833
0.2823951780,0.0033003267,0.4354613779,0.0644767251
0.6847025607,0.3355393616,0.0965757845,0.2562524867
1.2654413178,0.3251945792,0.3121282618,0.5915420706
0.1948286898,0.9687942656,0.2560600080,0.6309856175
0.9242274300,0.0834047405,0.8499770055,0.7818738296
1.8521851510,0.5723090296,0.7648926290,0.2472121707
1.6283049951,0.3509596607,0.7887604168,0.8080529900
1.3622928591,0.1255948095,0.8855371824,0.0776061266
1.1108609654,0.3281157991,0.2805846278,0.3486877735
0.6723547486,0.3421502319,0.0531293857,0.1594685594
0.5291713155,0.8622439493,0.4229163576,0.2807347252
1.3114259046,0.2746297162,0.6621533970,0.8548186163
1.3667730472,0.7857453826,0.7671342160,0.7561639482
1.5068013795,0.5977284093,0.0654691299,0.9454434687
1.3682879077,0.1982867181,0.7878635783,0.0534083397
1.7843813050,0.6628380627,0.7887998301,0.2645273531
1.9922722022,0.6517145148,0.8847867304,0.8422156576
0.6665209717,0.9428789354,0.9334715631,0.0898373367
1.4300415851,0.3364181192,0.7741884005,0.3797453542
0.8067196310,0.2959670257,0.1072830785,0.2293073018
1.4453532012,0.3573588451,0.3397431421,0.9513177442
1.4636531946,0.4504127761,0.5208690234,0.0100314374
1.2692325328,0.3896385159,0.0914606935,0.6648868289
1.2298675358,0.1442165253,0.7483028451,0.0762099387
0.3156069525,0.9676787467,0.0168405889,0.9137054906
