-0.0857518237,0.9304928115,0.5124377812,0.7125233305
2.2184600633,0.5022238301,0.2398501078,0.8763546802
0.6178250379,0.0688007055,0.7026262638,0.0979004912
1.0533027289,0.4456791498,0.5246574307,0.2647604565
0.4337216258,0.0643240132,0.6365432662,0.4900166766
2.2722010723,0.6401122697,0.4379387462,0.7128012728
2.3113138838,0.7021741584,0.3843095985,0.8319782943
1.0538103875,0.8432487998,0.4685286926,0.8199582800
1.4540386311,0.3812273985,0.6249901713,0.5670706631
2.3599767005,0.7804740253,0.7175745413,0.9535437932
0.4302184393,0.3254144820,0.2189567016,0.0507642485
-0.0694748871,0.8296146213,0.3283224509,0.4195657898
1.5534160630,0.3426854169,0.5546843121,0.8726712136
1.2604810562,0.2862383270,0.7195089821,0.9490496196
-0.4828101335,0.9150116142,0.1828258463,0.2991060929
-0.4778623907,0.9061767744,0.6310116062,0.1513403962
1.8651456930,0.5071434662,0.9478740506,0.6924715990
0.9692747988,0.8166951926,0.8986449554,0.7800795166
1.2393456153,0.9467676858,0.6664553248,0.9612664868
0.5605762994,0.3762788665,0.7217672920,0.1474200084
1.2643810919,0.9519783967,0.5800251691,0.9572460397
1.6625617913,0.4595832624,0.5155053121,0.5649506193
1.0728338314,0.3785336881,0.6742906636,0.3697138926
0.4986237629,0.1061344566,0.2638096097,0.6596895311
1.0772154297,0.5015303483,0.0709011493,0.1276976402
0.9260973127,0.7465466331,0.2000111461,0.2439737271
1.2611841174,0.4256811277,0.0277954321,0.5155336392
1.4624589204,0.9265605188,0.1295666554,0.9632679112
1.2740450902,0.2338361421,0.8406410397,0.3823982681
0.9288466014,0.2426807368,0.0592452688,0.2901670807
0.4796848147,0.0973749720,0.6211752407,0.6139202159
1.2652535025,0.2503279534,0.8643630029,0.5138604986
0.9311512080,0.7491389995,0.8311319993,0.1176291911
1.5431661792,0.2914320989,0.2459261808,0.9309862843
-0.4319740585,0.8478481409,0.1260198883,0.0850539396
0.9472840953,0.2136110299,0.0802658532,0.1832434851
1.7373239730,0.8777380935,0.3361169697,0.9445242932
1.9580555044,0.3679041839,0.0747808275,0.9226954800
1.6415761244,0.9041025643,0.9797760601,0.9828220210
0.0195315225,0.9820010994,0.2984309435,0.1257955253
-0.2683408942,0.0083852577,0.9385052792,0.9043605400
1.3053481177,0.2775490445,0.4216050539,0.8725823798
1.8834845834,0.4389201438,0.3977389158,0.6994880082
1.2938796556,0.2926858719,0.5762433979,0.8737411480
2.0290246365,0.6342536392,0.4230183912,0.4025789982
1.8068411084,0.5062965803,0.4628227435,0.6245317488
1.7165397326,0.8286202850,0.0948174610,0.8879780804
0.9155975388,0.4239486795,0.4605127417,0.0611633708
-0.1832703546,0.8324071978,0.2775831637,0.1758010330
-0.1184375527,0.9572293254,0.8207352209,0.7401876134
1.2259196858,0.2404115634,0.5905512909,0.4623017791
0.5030942890,0.1311560113,0.9955938483,0.8098137759
1.9452578872,0.5649879310,0.1728546668,0.0828256993
0.6483956436,0.2882051818,0.8923023678,0.0809849331
1.7003525997,0.4282472231,0.1162177236,0.6868714277
0.9079494882,0.1983342309,0.3079986686,0.2424970969
0.6124160650,0.3264857499,0.7746985627,0.1204399610
0.6843132971,0.1302757460,0.5221107839,0.7637200039
1.4369262020,0.3108402148,0.8706769256,0.8378084681
1.7490873434,0.4604864891,0.2245532022,0.6410589907
0.1263751785,0.0747058112,0.5597703180,0.9624854231
1.4557954343,0.4920847085,0.8074303143,0.4390360968
0.6983260142,0.0411632657,0.8691520125,0.1071886570
0.0965560642,0.8041333798,0.8131085578,0.3685748246
2.4826526742,0.5724989334,0.2808680916,0.9599587419
2.0405937109,0.4006230729,0.0423361767,0.9523063051
1.2826444706,0.2415580641,0.5490657530,0.5457586662
0.3304773142,0.0604943896,0.1659467574,0.5963357091
