1.8900718113,0.6381953336,0.9914597755,0.0967294554,0.5870922138,0.1791438273,0.5571982333,0.4952737401,0.4773658476,0.0414410823,0.4651443222,0.7814649810,0.5582395970,0.3714392364,0.5762845439,0.2778389546,0.0994523395,0.3912085099,0.4457356451
1.4586551901,0.5067043418,0.3964389515,0.2060162360,0.0732362267,0.2680541262,0.0925406800,0.3231453823,0.2727852461,0.0016126949,0.6882891734,0.0345681690,0.8479557760,0.8281549323,0.6125455403,0.1835334090,0.5302061951,0.9438705324,0.7714036696
0.6191652358,0.8833688234,0.5404828799,0.6122044606,0.2513688738,0.5949276840,0.4904191805,0.1456068546,0.2452172325,0.4586233180,0.1839106775,0.7378848532,0.3899223081,0.6075649924,0.8200987974,0.7698977218,0.3822133709,0.9647437640,0.7758305705
1.0823277888,0.2853615876,0.5560590232,0.7336757723,0.0099908543,0.4850534457,0.8213839232,0.1119566550,0.8905379142,0.1451665322,0.2232749852,0.3891058809,0.8168913685,0.5956111908,0.0447470537,0.5023735140,0.3320906412,0.9290923903,0.2750199941
1.0221595781,0.1988751027,0.2647640012,0.3254604977,0.9246497778,0.4539243517,0.7527568515,0.7358909328,0.5224356509,0.6303002962,0.9507150308,0.2466440909,0.1820528748,0.7041243120,0.2484703979,0.3272883745,0.8176489629,0.4621543298,0.3694239022
1.6323096524,0.5143271320,0.4558716758,0.4944250428,0.0430013333,0.6638908244,0.9817181785,0.0548064985,0.2798878116,0.7454558959,0.5192533580,0.1927861387,0.0897170509,0.5559736815,0.1517573459,0.9765640858,0.6989810987,0.9995032151,0.0456265811
2.0520276855,0.6015009071,0.7866090794,0.7350986944,0.5521302829,0.7205641349,0.0424219167,0.5121117635,0.3142293511,0.6962845293,0.7850086202,0.4609553307,0.8626717600,0.3017792452,0.4623754342,0.2873540291,0.0829565763,0.3861046135,0.2094324136
1.9663875038,0.6057395948,0.8020163446,0.3801019953,0.1418204379,0.3677683820,0.3499432460,0.0770065976,0.0877144158,0.8133402652,0.1141306548,0.3861441337,0.5493500280,0.3313602716,0.8314784876,0.7818726427,0.4094581621,0.1428652530,0.2816449835
1.1173845527,0.3516385503,0.2194625899,0.7239001130,0.2907622425,0.7315161975,0.3101369124,0.8658547830,0.4002302697,0.9538038310,0.7787600433,0.8792213693,0.9256096608,0.5717834032,0.1037146835,0.0102261926,0.9131498619,0.7943082616,0.1880315352
1.0879013946,0.3769943535,0.3769107262,0.6389396276,0.6920201331,0.6109816262,0.7508699720,0.9043340679,0.1251385219,0.0440309376,0.9094979408,0.7502559342,0.0076868002,0.3741649117,0.7578593545,0.8113481125,0.9789731477,0.1105185679,0.8157747602
1.2338773895,0.3484125772,0.6777201074,0.6123328829,0.7599995038,0.6292542071,0.5795879658,0.4942367660,0.9720168412,0.9947134154,0.8913011685,0.8134598267,0.9379481234,0.8701374436,0.9310435770,0.3419830804,0.5234246134,0.2383067080,0.0417478876
1.6710096546,0.5069133709,0.6413015918,0.6331661823,0.9908569597,0.4475038249,0.7400825805,0.0061240321,0.4361729079,0.3116281053,0.7812095309,0.4334119798,0.6265275143,0.9525105955,0.3123263415,0.7822382770,0.8118770012,0.3515538655,0.6577239001
1.0617131360,0.3379988731,0.6586918498,0.2222927265,0.4416301527,0.1557411915,0.0474670344,0.1073189701,0.0971749909,0.3925699587,0.4719093240,0.4521783448,0.0842417588,0.2710235703,0.6664434671,0.4990470436,0.8438030692,0.7292301209,0.9520939657
1.1699982514,0.2604237852,0.5565991833,0.1666037422,0.4097836706,0.9866059900,0.0726117223,0.8626770453,0.7773058111,0.1172932713,0.5800940203,0.7212036195,0.4082513883,0.8230567118,0.7461619621,0.7587349109,0.2100072538,0.7242518646,0.4194339710
2.0597655678,0.5936983872,0.8594210375,0.8542054739,0.5122492369,0.7540757162,0.7793126605,0.6215285224,0.2900242659,0.1196501412,0.0104472609,0.1428934852,0.6371424597,0.8509070712,0.3738802386,0.1688465121,0.2154219380,0.7394517599,0.9883953562
0.8240538705,0.3194546005,0.1559774592,0.2697275682,0.5771918313,0.7290413040,0.1984158370,0.2342946543,0.4858320986,0.1992154324,0.1027149069,0.7388683495,0.6643989126,0.6861440452,0.2781515148,0.6791707523,0.0994719482,0.7841166808,0.2114622901
1.8510324814,0.6828415994,0.5631202384,0.5446432983,0.2835738442,0.8096558548,0.0033632525,0.8344999155,0.6474185004,0.2892513199,0.1913910080,0.4814605661,0.6826714248,0.5819765474,0.5759134985,0.4679084045,0.6032816336,0.6043152102,0.6716581140
1.3807993309,0.8008249451,0.0317383436,0.8870298164,0.1660342597,0.7968790745,0.6742199285,0.0291478373,0.9925505760,0.1883803381,0.8525483095,0.4358258047,0.2679525892,0.6716048897,0.1930307710,0.9828149369,0.0799791206,0.9781458689,0.6385684966
1.5486627715,0.4880897564,0.4249514815,0.7246424787,0.6729038303,0.2385648488,0.0618532349,0.7012210579,0.0212673981,0.2083250030,0.9969014285,0.9585918637,0.1563378126,0.8906768392,0.8905654424,0.1418225503,0.7592075336,0.6881568021,0.0065541511
